"OrderTrackingID","SalesOrderID","TrackingEventID","EventDateTime"
61988,66234,2,"2014-02-12 05:00:00.000000"
62017,64617,2,"2014-01-20 05:00:00.000000"
62024,44499,2,"2011-10-01 04:00:00.000000"
62028,57519,2,"2013-10-05 05:00:00.000000"
62033,62412,2,"2013-12-19 05:00:00.000000"
62048,53609,2,"2013-07-31 04:00:00.000000"
62050,50232,2,"2013-03-30 04:00:00.000000"
62098,64092,2,"2014-01-12 05:00:00.000000"
62100,57120,2,"2013-09-30 04:00:00.000000"
62128,68964,2,"2014-03-25 05:00:00.000000"
62133,64554,2,"2014-01-19 05:00:00.000000"
62139,71148,2,"2014-04-21 05:00:00.000000"
62213,64260,2,"2014-01-15 05:00:00.000000"
62214,64449,2,"2014-01-17 05:00:00.000000"
62219,63042,2,"2013-12-29 05:00:00.000000"
62222,44394,2,"2011-09-12 05:00:00.000000"
62232,43806,2,"2011-06-24 05:00:00.000000"
62246,53739,2,"2013-08-02 05:00:00.000000"
62300,57288,2,"2013-10-01 05:00:00.000000"
62302,55965,2,"2013-09-09 05:00:00.000000"
62305,73290,2,"2014-05-19 05:00:00.000000"
62327,56784,2,"2013-09-25 05:00:00.000000"
62370,73962,2,"2014-05-28 05:00:00.000000"
62386,72618,2,"2014-05-10 05:00:00.000000"
62417,69993,2,"2014-04-05 05:00:00.000000"
62426,69027,2,"2014-03-26 05:00:00.000000"
62453,54096,2,"2013-08-08 05:00:00.000000"
62486,74193,2,"2014-06-01 05:00:00.000000"
62487,71673,2,"2014-04-29 05:00:00.000000"
62512,52773,2,"2013-07-17 05:00:00.000000"
62534,47586,2,"2012-08-18 05:00:00.000000"
62538,43764,2,"2011-06-16 05:00:00.000000"
62564,61887,2,"2013-12-10 05:00:00.000000"
62571,59514,2,"2013-11-05 05:00:00.000000"
62616,45717,2,"2012-02-19 05:00:00.000000"
62618,73353,2,"2014-05-20 05:00:00.000000"
62640,51828,2,"2013-06-30 04:00:00.000000"
62641,65226,2,"2014-01-29 04:00:00.000000"
62676,55797,2,"2013-09-06 05:00:00.000000"
62721,52710,2,"2013-07-16 05:00:00.000000"
62747,52059,2,"2013-07-03 05:00:00.000000"
62754,72513,2,"2014-05-08 05:00:00.000000"
62770,63924,2,"2014-01-09 05:00:00.000000"
62782,47460,2,"2012-07-31 05:00:00.000000"
62813,51072,2,"2013-05-29 05:00:00.000000"
62829,68481,2,"2014-03-18 05:00:00.000000"
62837,71610,2,"2014-04-28 05:00:00.000000"
62840,57351,2,"2013-10-02 05:00:00.000000"
62863,60879,2,"2013-11-25 05:00:00.000000"
62869,49539,2,"2013-01-28 04:00:00.000000"
62873,49497,2,"2013-01-28 04:00:00.000000"
62898,51450,2,"2013-06-15 05:00:00.000000"
62953,62790,3,"2013-12-26 00:00:00.000000"
62974,70518,3,"2014-04-13 00:00:00.000000"
62984,62895,3,"2013-12-28 00:00:00.000000"
63004,73185,3,"2014-05-19 00:00:00.000000"
63088,51660,3,"2013-06-29 00:00:00.000000"
63099,62622,3,"2013-12-23 00:00:00.000000"
63107,72408,3,"2014-05-08 00:00:00.000000"
63135,46137,3,"2012-04-03 00:00:00.000000"
63146,68271,3,"2014-03-16 00:00:00.000000"
63211,73017,3,"2014-05-16 00:00:00.000000"
63244,69783,3,"2014-04-03 00:00:00.000000"
63328,67263,3,"2014-03-02 00:00:00.000000"
63356,73689,3,"2014-05-25 00:00:00.000000"
63369,55755,3,"2013-09-07 00:00:00.000000"
63372,46347,3,"2012-05-01 00:00:00.000000"
63407,44961,3,"2011-11-21 00:00:00.000000"
63431,60081,3,"2013-11-14 00:00:00.000000"
63433,53235,3,"2013-07-27 00:00:00.000000"
63456,68103,3,"2014-03-13 00:00:00.000000"
63463,59241,3,"2013-11-02 00:00:00.000000"
63496,50169,3,"2013-03-28 00:00:00.000000"
63500,69720,3,"2014-04-02 00:00:00.000000"
63531,46557,3,"2012-05-24 00:00:00.000000"
63532,55587,3,"2013-09-04 00:00:00.000000"
63565,59199,3,"2013-11-01 00:00:00.000000"
63600,48384,3,"2012-10-31 00:00:00.000000"
63670,49329,3,"2013-01-17 00:00:00.000000"
63702,62391,3,"2013-12-19 00:00:00.000000"
63706,49581,3,"2013-02-02 00:00:00.000000"
63715,62832,3,"2013-12-27 00:00:00.000000"
63727,70545,3,"2014-04-14 00:00:00.000000"
63754,44625,3,"2011-10-11 00:00:00.000000"
63823,47607,3,"2012-08-23 00:00:00.000000"
63837,67202,3,"2014-03-01 00:00:00.000000"
63871,46746,3,"2012-06-08 00:00:00.000000"
63877,73143,3,"2014-05-18 00:00:00.000000"
63895,73080,3,"2014-05-17 00:00:00.000000"
63901,55986,3,"2013-09-11 00:00:00.000000"
63903,67200,3,"2014-02-28 00:00:00.000000"
63918,55482,3,"2013-09-02 00:00:00.000000"
63946,65090,3,"2014-01-29 00:00:00.000000"
63952,75075,3,"2014-06-30 00:00:00.000000"
63969,48447,3,"2012-11-04 00:00:00.000000"
63977,46410,3,"2012-05-04 00:00:00.000000"
63979,67204,3,"2014-03-01 00:00:00.000000"
63992,45192,3,"2011-12-21 00:00:00.000000"
64037,64344,3,"2014-01-17 00:00:00.000000"
64086,55713,3,"2013-09-06 00:00:00.000000"
64109,59367,3,"2013-11-04 00:00:00.000000"
64113,71691,3,"2014-05-01 00:00:00.000000"
64201,61152,3,"2013-11-30 00:00:00.000000"
64203,45885,3,"2012-03-12 00:00:00.000000"
64238,69951,3,"2014-04-06 00:00:00.000000"
64284,52227,3,"2013-07-08 00:00:00.000000"
64292,57855,3,"2013-10-13 00:00:00.000000"
64294,67032,3,"2014-02-26 00:00:00.000000"
64309,44814,3,"2011-11-02 00:00:00.000000"
64317,58800,3,"2013-10-29 00:00:00.000000"
64318,66717,3,"2014-02-21 00:00:00.000000"
64320,48552,3,"2012-11-13 00:00:00.000000"
64335,58170,3,"2013-10-18 00:00:00.000000"
64336,70077,3,"2014-04-07 00:00:00.000000"
64340,66885,3,"2014-02-24 00:00:00.000000"
64357,58632,3,"2013-10-26 00:00:00.000000"
64363,58002,3,"2013-10-15 00:00:00.000000"
64393,68712,3,"2014-03-22 00:00:00.000000"
64406,61362,3,"2013-12-02 00:00:00.000000"
64433,59535,3,"2013-11-06 00:00:00.000000"
64435,56490,3,"2013-09-21 00:00:00.000000"
64450,48342,3,"2012-10-31 00:00:00.000000"
64457,73311,3,"2014-05-20 00:00:00.000000"
64475,59850,3,"2013-11-11 00:00:00.000000"
64512,50778,3,"2013-05-02 00:00:00.000000"
64515,54201,3,"2013-08-12 00:00:00.000000"
64538,54348,3,"2013-08-14 00:00:00.000000"
64577,70119,3,"2014-04-08 00:00:00.000000"
64590,74130,3,"2014-05-31 00:00:00.000000"
64605,70749,3,"2014-04-16 00:00:00.000000"
64606,48888,3,"2012-12-12 00:00:00.000000"
64653,44751,3,"2011-11-01 00:00:00.000000"
64656,59073,3,"2013-10-31 00:00:00.000000"
64698,49896,3,"2013-03-01 00:00:00.000000"
64723,70224,3,"2014-04-09 00:00:00.000000"
64741,44268,3,"2011-08-29 00:00:00.000000"
64814,51051,3,"2013-05-28 00:00:00.000000"
64867,47334,3,"2012-07-30 00:00:00.000000"
64888,62160,3,"2013-12-16 00:00:00.000000"
64893,61383,3,"2013-12-03 00:00:00.000000"
64907,70791,3,"2014-04-17 00:00:00.000000"
64919,64911,3,"2014-01-26 00:00:00.000000"
64932,71757,3,"2014-05-01 00:00:00.000000"
64992,52395,3,"2013-07-11 00:00:00.000000"
64999,54537,3,"2013-08-18 00:00:00.000000"
65004,61530,3,"2013-12-05 00:00:00.000000"
65060,65352,3,"2014-01-30 00:00:00.000000"
65093,72807,3,"2014-05-14 00:00:00.000000"
65101,58506,3,"2013-10-24 00:00:00.000000"
65106,72240,3,"2014-05-06 00:00:00.000000"
65123,48426,3,"2012-11-02 00:00:00.000000"
65168,56826,3,"2013-09-27 00:00:00.000000"
65224,71883,3,"2014-05-02 00:00:00.000000"
65244,61551,3,"2013-12-06 00:00:00.000000"
65251,49392,3,"2013-01-22 00:00:00.000000"
65259,66549,3,"2014-02-18 00:00:00.000000"
65260,71064,3,"2014-04-21 00:00:00.000000"
65263,49518,3,"2013-01-29 00:00:00.000000"
65276,60690,3,"2013-11-23 00:00:00.000000"
65279,48111,3,"2012-10-05 00:00:00.000000"
65290,72912,3,"2014-05-15 00:00:00.000000"
65297,59052,3,"2013-10-31 00:00:00.000000"
65308,63693,3,"2014-01-07 00:00:00.000000"
65320,68670,3,"2014-03-21 00:00:00.000000"
65322,43869,3,"2011-07-02 00:00:00.000000"
65331,71778,3,"2014-05-02 00:00:00.000000"
65359,46767,3,"2012-06-10 00:00:00.000000"
65370,53844,3,"2013-08-05 00:00:00.000000"
65377,64848,3,"2014-01-24 00:00:00.000000"
65380,66591,3,"2014-02-19 00:00:00.000000"
65416,56994,3,"2013-09-30 00:00:00.000000"
65449,65688,3,"2014-02-05 00:00:00.000000"
65467,57666,3,"2013-10-09 00:00:00.000000"
65478,58359,3,"2013-10-22 00:00:00.000000"
65496,71967,3,"2014-05-02 00:00:00.000000"
65512,67536,3,"2014-03-04 00:00:00.000000"
65515,44919,3,"2011-11-16 00:00:00.000000"
65530,53277,3,"2013-07-28 00:00:00.000000"
65540,46452,3,"2012-05-10 00:00:00.000000"
65546,50553,3,"2013-04-22 00:00:00.000000"
65553,52983,3,"2013-07-23 00:00:00.000000"
65592,63231,3,"2014-01-01 00:00:00.000000"
65603,73836,3,"2014-05-27 00:00:00.000000"
65615,63168,3,"2014-01-01 00:00:00.000000"
65619,70371,3,"2014-04-11 00:00:00.000000"
65627,62475,3,"2013-12-21 00:00:00.000000"
65646,46263,3,"2012-04-20 00:00:00.000000"
65659,62580,3,"2013-12-22 00:00:00.000000"
65680,71505,3,"2014-04-28 00:00:00.000000"
65706,53445,3,"2013-07-31 00:00:00.000000"
65719,74529,3,"2014-06-12 00:00:00.000000"
65735,48489,3,"2012-11-08 00:00:00.000000"
65767,50064,3,"2013-03-17 00:00:00.000000"
65774,53466,3,"2013-08-01 00:00:00.000000"
65803,44730,3,"2011-10-30 00:00:00.000000"
65815,49434,3,"2013-01-27 00:00:00.000000"
65823,63987,3,"2014-01-11 00:00:00.000000"
65824,67137,3,"2014-02-27 00:00:00.000000"
65862,68250,3,"2014-03-15 00:00:00.000000"
65882,60920,3,"2013-11-27 00:00:00.000000"
65887,65667,3,"2014-02-04 00:00:00.000000"
65970,60123,3,"2013-11-15 00:00:00.000000"
65983,50379,3,"2013-04-04 00:00:00.000000"
66000,56112,3,"2013-09-13 00:00:00.000000"
66002,59262,3,"2013-11-02 00:00:00.000000"
66022,68985,3,"2014-03-26 00:00:00.000000"
66034,52584,3,"2013-07-15 00:00:00.000000"
66042,60228,3,"2013-11-16 00:00:00.000000"
66062,66108,3,"2014-02-11 00:00:00.000000"
66125,65961,3,"2014-02-09 00:00:00.000000"
66139,61194,3,"2013-12-01 00:00:00.000000"
66147,62643,3,"2013-12-24 00:00:00.000000"
66154,47964,3,"2012-10-01 00:00:00.000000"
66171,45906,3,"2012-03-15 00:00:00.000000"
66172,62433,3,"2013-12-20 00:00:00.000000"
66193,56637,3,"2013-09-23 00:00:00.000000"
66260,47754,3,"2012-09-03 00:00:00.000000"
66269,50694,3,"2013-05-01 00:00:00.000000"
66271,70644,3,"2014-04-15 00:00:00.000000"
66293,44877,3,"2011-11-11 00:00:00.000000"
66319,68776,3,"2014-03-23 00:00:00.000000"
66326,69132,3,"2014-03-28 00:00:00.000000"
66328,48783,3,"2012-12-01 00:00:00.000000"
66344,69825,3,"2014-04-04 00:00:00.000000"
66347,47103,3,"2012-07-05 00:00:00.000000"
66365,59053,3,"2013-10-31 00:00:00.000000"
66382,50589,3,"2013-04-25 00:00:00.000000"
66399,49119,3,"2013-01-01 00:00:00.000000"
66432,47544,3,"2012-08-13 00:00:00.000000"
66435,44289,3,"2011-09-01 00:00:00.000000"
66436,65499,3,"2014-02-01 00:00:00.000000"
66443,50967,3,"2013-05-19 00:00:00.000000"
66452,64428,3,"2014-01-18 00:00:00.000000"
66486,59283,3,"2013-11-03 00:00:00.000000"
66512,71337,3,"2014-04-25 00:00:00.000000"
66521,59430,3,"2013-11-05 00:00:00.000000"
66528,71692,3,"2014-05-01 00:00:00.000000"
66561,66444,3,"2014-02-17 00:00:00.000000"
66602,52794,3,"2013-07-19 00:00:00.000000"
66606,45822,3,"2012-03-02 00:00:00.000000"
66631,50442,3,"2013-04-10 00:00:00.000000"
66637,58862,3,"2013-10-30 00:00:00.000000"
66646,61257,3,"2013-12-01 00:00:00.000000"
66647,59955,3,"2013-11-12 00:00:00.000000"
66659,46158,3,"2012-04-06 00:00:00.000000"
66675,55461,3,"2013-09-02 00:00:00.000000"
66690,64281,3,"2014-01-16 00:00:00.000000"
66725,53319,3,"2013-07-29 00:00:00.000000"
66732,47187,3,"2012-07-15 00:00:00.000000"
66759,73878,3,"2014-05-28 00:00:00.000000"
66762,46179,3,"2012-04-10 00:00:00.000000"
66765,53151,3,"2013-07-26 00:00:00.000000"
66790,65835,3,"2014-02-07 00:00:00.000000"
66830,60564,3,"2013-11-22 00:00:00.000000"
66862,52920,3,"2013-07-21 00:00:00.000000"
66864,59031,3,"2013-10-31 00:00:00.000000"
66867,55734,3,"2013-09-06 00:00:00.000000"
66870,53487,3,"2013-08-01 00:00:00.000000"
66878,74634,3,"2014-06-16 00:00:00.000000"
66901,52962,3,"2013-07-22 00:00:00.000000"
66904,73164,3,"2014-05-18 00:00:00.000000"
66938,69699,3,"2014-04-02 00:00:00.000000"
66944,62185,3,"2013-12-16 00:00:00.000000"
66951,53130,3,"2013-07-25 00:00:00.000000"
66973,51681,3,"2013-06-30 00:00:00.000000"
66990,67851,3,"2014-03-09 00:00:00.000000"
67008,47649,3,"2012-08-30 00:00:00.000000"
67015,60270,3,"2013-11-17 00:00:00.000000"
67018,61131,3,"2013-11-30 00:00:00.000000"
67019,48846,3,"2012-12-07 00:00:00.000000"
67023,55440,3,"2013-09-01 00:00:00.000000"
67078,64155,3,"2014-01-14 00:00:00.000000"
67120,68418,3,"2014-03-18 00:00:00.000000"
67140,56595,3,"2013-09-22 00:00:00.000000"
67162,47061,3,"2012-07-01 00:00:00.000000"
67164,56133,3,"2013-09-14 00:00:00.000000"
67176,51513,3,"2013-06-21 00:00:00.000000"
67177,52752,3,"2013-07-18 00:00:00.000000"
67216,56301,3,"2013-09-17 00:00:00.000000"
67242,61197,3,"2013-12-01 00:00:00.000000"
67253,61971,3,"2013-12-12 00:00:00.000000"
67307,71652,3,"2014-04-30 00:00:00.000000"
67345,49833,3,"2013-03-01 00:00:00.000000"
67354,72387,3,"2014-05-08 00:00:00.000000"
67372,67956,3,"2014-03-10 00:00:00.000000"
67437,63084,3,"2013-12-31 00:00:00.000000"
67472,55944,3,"2013-09-10 00:00:00.000000"
67499,69258,3,"2014-03-30 00:00:00.000000"
67520,68292,3,"2014-03-16 00:00:00.000000"
67548,51009,3,"2013-05-23 00:00:00.000000"
67559,63819,3,"2014-01-08 00:00:00.000000"
67609,49959,3,"2013-03-07 00:00:00.000000"
67718,69657,3,"2014-04-01 00:00:00.000000"
67726,49098,3,"2013-01-01 00:00:00.000000"
67730,55776,3,"2013-09-07 00:00:00.000000"
67755,69867,3,"2014-04-05 00:00:00.000000"
67805,72534,3,"2014-05-10 00:00:00.000000"
67862,44562,3,"2011-10-02 00:00:00.000000"
67873,67011,3,"2014-02-25 00:00:00.000000"
67888,73563,3,"2014-05-23 00:00:00.000000"
67894,70497,3,"2014-04-13 00:00:00.000000"
67906,59388,3,"2013-11-04 00:00:00.000000"
67940,65793,3,"2014-02-06 00:00:00.000000"
67964,57141,3,"2013-10-01 00:00:00.000000"
67965,70539,3,"2014-04-14 00:00:00.000000"
68005,71379,3,"2014-04-26 00:00:00.000000"
68058,60102,3,"2013-11-14 00:00:00.000000"
68064,53823,3,"2013-08-04 00:00:00.000000"
68066,44541,3,"2011-10-02 00:00:00.000000"
68107,74655,3,"2014-06-17 00:00:00.000000"
68167,48720,3,"2012-11-29 00:00:00.000000"
68169,62769,3,"2013-12-26 00:00:00.000000"
68174,51807,3,"2013-07-01 00:00:00.000000"
68178,52017,3,"2013-07-03 00:00:00.000000"
68187,49203,3,"2013-01-04 00:00:00.000000"
68248,70182,3,"2014-04-09 00:00:00.000000"
68260,59325,3,"2013-11-03 00:00:00.000000"
68290,51786,3,"2013-07-01 00:00:00.000000"
68311,73500,3,"2014-05-22 00:00:00.000000"
68315,61614,3,"2013-12-07 00:00:00.000000"
68325,50043,3,"2013-03-15 00:00:00.000000"
68327,63903,3,"2014-01-10 00:00:00.000000"
68369,72429,3,"2014-05-08 00:00:00.000000"
68394,53403,3,"2013-07-31 00:00:00.000000"
68398,66654,3,"2014-02-20 00:00:00.000000"
68404,49749,3,"2013-02-19 00:00:00.000000"
68450,65289,3,"2014-01-30 00:00:00.000000"
68480,69468,3,"2014-04-01 00:00:00.000000"
68515,46788,3,"2012-06-12 00:00:00.000000"
68550,63735,3,"2014-01-07 00:00:00.000000"
68567,67599,3,"2014-03-05 00:00:00.000000"
68573,60774,3,"2013-11-25 00:00:00.000000"
68606,62517,3,"2013-12-21 00:00:00.000000"
68608,48048,3,"2012-10-01 00:00:00.000000"
68614,70014,3,"2014-04-06 00:00:00.000000"
68616,65268,3,"2014-01-30 00:00:00.000000"
68638,71295,3,"2014-04-25 00:00:00.000000"
68674,47859,3,"2012-09-18 00:00:00.000000"
68683,56910,3,"2013-09-29 00:00:00.000000"
68685,46305,3,"2012-04-26 00:00:00.000000"
68732,69447,3,"2014-04-01 00:00:00.000000"
68742,44310,3,"2011-09-01 00:00:00.000000"
68752,73773,3,"2014-05-26 00:00:00.000000"
68789,53088,3,"2013-07-25 00:00:00.000000"
68823,56532,3,"2013-09-21 00:00:00.000000"
68845,51114,3,"2013-05-31 00:00:00.000000"
68871,74970,3,"2014-06-27 00:00:00.000000"
68883,47355,3,"2012-08-01 00:00:00.000000"
68903,68607,3,"2014-03-20 00:00:00.000000"
68924,61945,3,"2013-12-12 00:00:00.000000"
68938,64806,3,"2014-01-24 00:00:00.000000"
68959,64365,3,"2014-01-17 00:00:00.000000"
69000,59892,3,"2013-11-11 00:00:00.000000"
69035,44163,3,"2011-08-07 00:00:00.000000"
69042,63021,3,"2013-12-30 00:00:00.000000"
69076,72030,3,"2014-05-03 00:00:00.000000"
69078,65877,3,"2014-02-07 00:00:00.000000"
69104,46368,3,"2012-05-01 00:00:00.000000"
69131,59766,3,"2013-11-10 00:00:00.000000"
69148,71127,3,"2014-04-22 00:00:00.000000"
69161,63462,3,"2014-01-03 00:00:00.000000"
69163,72324,3,"2014-05-07 00:00:00.000000"
69173,53550,3,"2013-08-01 00:00:00.000000"
69181,59598,3,"2013-11-07 00:00:00.000000"
69213,63210,7,"2014-01-01 00:00:00.000000"
69223,65184,3,"2014-01-30 00:00:00.000000"
69239,60438,3,"2013-11-19 00:00:00.000000"
69263,49560,3,"2013-01-30 00:00:00.000000"
69283,48909,3,"2012-12-14 00:00:00.000000"
69284,45864,3,"2012-03-09 00:00:00.000000"
69304,49476,3,"2013-01-29 00:00:00.000000"
69314,58422,3,"2013-10-23 00:00:00.000000"
69328,71862,3,"2014-05-02 00:00:00.000000"
69353,46116,3,"2012-03-31 00:00:00.000000"
69360,48993,3,"2012-12-24 00:00:00.000000"
69394,68775,3,"2014-03-23 00:00:00.000000"
69406,46935,3,"2012-07-01 00:00:00.000000"
69415,48699,3,"2012-11-27 00:00:00.000000"
69424,68880,3,"2014-03-24 00:00:00.000000"
69439,54579,3,"2013-08-18 00:00:00.000000"
69446,56196,3,"2013-09-15 00:00:00.000000"
69448,62853,3,"2013-12-27 00:00:00.000000"
69471,46011,3,"2012-03-30 00:00:00.000000"
69482,65583,3,"2014-02-03 00:00:00.000000"
69533,45129,3,"2011-12-11 00:00:00.000000"
69539,57918,3,"2013-10-14 00:00:00.000000"
69560,54411,3,"2013-08-15 00:00:00.000000"
69561,67494,3,"2014-03-04 00:00:00.000000"
69574,59220,3,"2013-11-02 00:00:00.000000"
69578,50862,3,"2013-05-10 00:00:00.000000"
69672,61488,3,"2013-12-05 00:00:00.000000"
69689,54453,3,"2013-08-16 00:00:00.000000"
69691,49161,3,"2013-01-01 00:00:00.000000"
69719,53781,3,"2013-08-04 00:00:00.000000"
69727,65730,3,"2014-02-05 00:00:00.000000"
69742,74025,3,"2014-05-29 00:00:00.000000"
69755,62538,3,"2013-12-22 00:00:00.000000"
69763,67074,3,"2014-02-26 00:00:00.000000"
69772,56175,3,"2013-09-14 00:00:00.000000"
69869,72576,3,"2014-05-10 00:00:00.000000"
69884,62706,3,"2013-12-25 00:00:00.000000"
69887,57393,3,"2013-10-04 00:00:00.000000"
69905,64785,3,"2014-01-23 00:00:00.000000"
69910,65121,3,"2014-01-29 00:00:00.000000"
69916,71001,3,"2014-04-20 00:00:00.000000"
69921,60018,3,"2013-11-13 00:00:00.000000"
69923,62979,3,"2013-12-29 00:00:00.000000"
69936,52164,3,"2013-07-07 00:00:00.000000"
69939,58065,3,"2013-10-16 00:00:00.000000"
69947,44184,3,"2011-08-11 00:00:00.000000"
69963,57960,3,"2013-10-15 00:00:00.000000"
70000,54621,3,"2013-08-19 00:00:00.000000"
70017,67242,3,"2014-03-01 00:00:00.000000"
70057,48636,3,"2012-11-21 00:00:00.000000"
70062,64491,3,"2014-01-19 00:00:00.000000"
70088,70161,3,"2014-04-08 00:00:00.000000"
70090,52101,3,"2013-07-05 00:00:00.000000"
70124,57897,3,"2013-10-13 00:00:00.000000"
70136,46809,3,"2012-06-16 00:00:00.000000"
70151,64050,3,"2014-01-12 00:00:00.000000"
70157,49140,3,"2013-01-01 00:00:00.000000"
70194,60480,3,"2013-11-20 00:00:00.000000"
70201,68355,3,"2014-03-17 00:00:00.000000"
70204,66171,3,"2014-02-12 00:00:00.000000"
70217,46599,3,"2012-05-30 00:00:00.000000"
70239,45108,3,"2011-12-07 00:00:00.000000"
70247,56889,3,"2013-09-28 00:00:00.000000"
70280,72599,3,"2014-05-11 00:00:00.000000"
70293,70602,3,"2014-04-15 00:00:00.000000"
70306,73626,3,"2014-05-24 00:00:00.000000"
70336,52269,3,"2013-07-08 00:00:00.000000"
70352,62370,3,"2013-12-19 00:00:00.000000"
70356,59346,3,"2013-11-04 00:00:00.000000"
70358,74298,3,"2014-06-05 00:00:00.000000"
70380,45843,3,"2012-03-05 00:00:00.000000"
70408,69310,3,"2014-03-31 00:00:00.000000"
70424,46431,3,"2012-05-07 00:00:00.000000"
70440,64218,3,"2014-01-15 00:00:00.000000"
70441,49686,3,"2013-02-13 00:00:00.000000"
70475,50127,3,"2013-03-24 00:00:00.000000"
70483,71904,3,"2014-05-02 00:00:00.000000"
70545,73521,3,"2014-05-23 00:00:00.000000"
70563,50883,3,"2013-05-11 00:00:00.000000"
70608,51345,3,"2013-06-10 00:00:00.000000"
70628,70434,3,"2014-04-12 00:00:00.000000"
70661,45735,3,"2012-02-22 00:00:00.000000"
70667,51240,3,"2013-06-03 00:00:00.000000"
70670,63609,3,"2014-01-05 00:00:00.000000"
70698,53949,3,"2013-08-07 00:00:00.000000"
70712,60648,3,"2013-11-23 00:00:00.000000"
70776,58401,3,"2013-10-22 00:00:00.000000"
70777,69090,3,"2014-03-28 00:00:00.000000"
70782,61425,3,"2013-12-03 00:00:00.000000"
70794,44808,3,"2011-11-02 00:00:00.000000"
70801,72177,3,"2014-05-05 00:00:00.000000"
70808,54117,3,"2013-08-10 00:00:00.000000"
70813,66339,3,"2014-02-15 00:00:00.000000"
70850,52668,3,"2013-07-16 00:00:00.000000"
70865,44436,3,"2011-09-22 00:00:00.000000"
70873,69300,3,"2014-03-30 00:00:00.000000"
70877,50274,3,"2013-03-31 00:00:00.000000"
70893,65457,3,"2014-02-01 00:00:00.000000"
71033,72492,3,"2014-05-09 00:00:00.000000"
71050,50190,3,"2013-03-31 00:00:00.000000"
71053,62265,3,"2013-12-17 00:00:00.000000"
71065,55629,3,"2013-09-05 00:00:00.000000"
71068,74697,3,"2014-06-18 00:00:00.000000"
71086,53655,3,"2013-08-01 00:00:00.000000"
71112,66276,3,"2014-02-14 00:00:00.000000"
71129,72660,3,"2014-05-12 00:00:00.000000"
71143,57057,3,"2013-10-01 00:00:00.000000"
71197,47481,3,"2012-08-04 00:00:00.000000"
71202,47628,3,"2012-08-26 00:00:00.000000"
71225,56469,3,"2013-09-20 00:00:00.000000"
71237,64323,3,"2014-01-17 00:00:00.000000"
71289,46725,3,"2012-06-05 00:00:00.000000"
71302,71484,3,"2014-04-27 00:00:00.000000"
71327,46578,3,"2012-05-27 00:00:00.000000"
71333,71211,3,"2014-04-23 00:00:00.000000"
71337,67641,3,"2014-03-05 00:00:00.000000"
71361,67809,3,"2014-03-08 00:00:00.000000"
71380,45339,3,"2012-01-02 00:00:00.000000"
71387,57477,3,"2013-10-05 00:00:00.000000"
71426,63945,3,"2014-01-10 00:00:00.000000"
71462,73206,3,"2014-05-19 00:00:00.000000"
71557,44247,3,"2011-08-25 00:00:00.000000"
71567,47565,3,"2012-08-17 00:00:00.000000"
71591,67977,3,"2014-03-11 00:00:00.000000"
71663,56259,3,"2013-09-16 00:00:00.000000"
71674,60396,3,"2013-11-19 00:00:00.000000"
71687,49245,3,"2013-01-07 00:00:00.000000"
71690,45402,3,"2012-01-11 00:00:00.000000"
71711,55608,3,"2013-09-04 00:00:00.000000"
71759,43701,3,"2011-06-01 00:00:00.000000"
71793,48615,3,"2012-11-19 00:00:00.000000"
71795,64113,3,"2014-01-13 00:00:00.000000"
71818,59115,3,"2013-10-31 00:00:00.000000"
71834,74676,3,"2014-06-17 00:00:00.000000"
71848,62748,3,"2013-12-25 00:00:00.000000"
71896,55902,3,"2013-09-09 00:00:00.000000"
71920,62601,3,"2013-12-23 00:00:00.000000"
71935,56427,3,"2013-09-19 00:00:00.000000"
71941,44646,3,"2011-10-14 00:00:00.000000"
71943,44016,3,"2011-07-22 00:00:00.000000"
71944,62307,3,"2013-12-18 00:00:00.000000"
71952,65625,3,"2014-02-03 00:00:00.000000"
72008,69972,3,"2014-04-06 00:00:00.000000"
72019,73731,3,"2014-05-26 00:00:00.000000"
72029,62139,3,"2013-12-15 00:00:00.000000"
72036,47880,3,"2012-09-20 00:00:00.000000"
